"281473975030383","281473975030383","RES","MA","Morocco","Rabat-Sale-Kenitra","Khemisset","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","26","-","Webshare"
"281473975035724","281473975035724","RES","MA","Morocco","Rabat-Sale-Kenitra","Khemisset","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","24","-","-"
"281473975040884","281473975040884","RES","MA","Morocco","Rabat-Sale-Kenitra","Temara","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","20","-","-"
"281473975046355","281473975046355","RES","MA","Morocco","Rabat-Sale-Kenitra","Khemisset","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","27","-","-"
"281473975051800","281473975051800","RES","MA","Morocco","Rabat-Sale-Kenitra","Rabat","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","8","-","-"
"281473975056986","281473975056986","RES","MA","Morocco","Rabat-Sale-Kenitra","Rabat","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","28","-","-"
"281473975126941","281473975126941","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","25","-","-"
"281473975131103","281473975131103","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","-"
"281473975135031","281473975135031","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","26","-","-"
"281473975138941","281473975138941","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","19","-","Webshare"
"281473975153835","281473975153835","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tetouan","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","22","-","-"
"281473975184483","281473975184483","RES","MA","Morocco","Beni-Mellal-Khenifra","Fquih Ben Salah","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","-"
"281473975404787","281473975404787","RES","MA","Morocco","Beni-Mellal-Khenifra","Beni Mellal","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","10","-","-"
"281473975525153","281473975525153","RES","MA","Morocco","Beni-Mellal-Khenifra","Oued Zem","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","16","-","-"
"281473975611499","281473975611499","RES","MA","Morocco","Casablanca-Settat","Settat","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","9","-","-"
"281473975922519","281473975922519","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Azilal","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","2","-","-"
"281473975945735","281473975945735","RES","MA","Morocco","Rabat-Sale-Kenitra","Kenitra","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","-"
"281473975953075","281473975953075","RES","MA","Morocco","Fes- Meknes","Meknes","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","-"
"281473975962333","281473975962333","RES","MA","Morocco","L'Oriental","Ahfir","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","20","-","-"
"281473975970339","281473975970339","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tetouan","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","1","-","-"
"281473976119680","281473976119680","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","22","-","-"
"281473976162043","281473976162043","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tangier","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","11","-","-"
"281473976391117","281473976391117","RES","KE","Kenya","Nyandarua","Ndunyu Njeru","Safaricom Limited","safaricom.co.ke","ISP/MOB","33771","Safaricom Limited","27","-","-"
"281473977417747","281473977417747","RES","MA","Morocco","Beni-Mellal-Khenifra","Itzer","Meditel","meditel.ma","MOB","36925","Meditelecom","21","-","-"
"281473977469556","281473977469556","RES","MA","Morocco","Draa-Tafilalet","Goulmima","Meditel","meditel.ma","MOB","36925","Meditelecom","14","-","-"
"281473977586713","281473977586713","RES","MA","Morocco","Casablanca-Settat","Berrechid","Meditel","meditel.ma","MOB","36925","Meditelecom","27","-","-"
"281473977606135","281473977606135","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","10","-","-"
"281473977621768","281473977621768","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","17","-","-"
"281473977631009","281473977631009","RES","MA","Morocco","Casablanca-Settat","Tit Mellil","Meditel","meditel.ma","MOB","36925","Meditelecom","9","-","Webshare"
"281473977641080","281473977641080","RES","MA","Morocco","Casablanca-Settat","Dar Bouazza","Meditel","meditel.ma","MOB","36925","Meditelecom","7","-","Webshare"
"281473977650118","281473977650118","RES","MA","Morocco","Casablanca-Settat","Mohammedia","Meditel","meditel.ma","MOB","36925","Meditelecom","1","-","Webshare"
"281473977659545","281473977659545","RES","MA","Morocco","Casablanca-Settat","Mohammedia","Meditel","meditel.ma","MOB","36925","Meditelecom","5","-","Webshare"
"281473977669044","281473977669044","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","23","-","-"
"281473977678168","281473977678168","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","22","-","-"
"281473977748453","281473977748453","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","6","-","-"
"281473977758090","281473977758090","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","28","-","Webshare"
"281473977767831","281473977767831","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","18","-","-"
"281473977777745","281473977777745","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","5","-","-"
"281473977787886","281473977787886","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","8","-","-"
"281473977798073","281473977798073","RES","MA","Morocco","Casablanca-Settat","Bouskoura","Meditel","meditel.ma","MOB","36925","Meditelecom","2","-","-"
"281473977808031","281473977808031","RES","MA","Morocco","Casablanca-Settat","Tit Mellil","Meditel","meditel.ma","MOB","36925","Meditelecom","12","-","-"
"281473977818168","281473977818168","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Meditel","meditel.ma","MOB","36925","Meditelecom","13","-","-"
"281473977830829","281473977830829","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","2","-","Webshare"
"281473977877166","281473977877166","RES","MA","Morocco","Rabat-Sale-Kenitra","Sale","Meditel","meditel.ma","MOB","36925","Meditelecom","6","-","-"
"281473977888007","281473977888007","RES","MA","Morocco","Rabat-Sale-Kenitra","Sale","Meditel","meditel.ma","MOB","36925","Meditelecom","20","-","-"
"281473977898676","281473977898676","RES","MA","Morocco","Rabat-Sale-Kenitra","Temara","Meditel","meditel.ma","MOB","36925","Meditelecom","13","-","-"
"281473977909204","281473977909204","RES","MA","Morocco","Fes- Meknes","Meknes","Meditel","meditel.ma","MOB","36925","Meditelecom","4","-","Webshare"
"281473977919811","281473977919811","RES","MA","Morocco","Rabat-Sale-Kenitra","Temara","Meditel","meditel.ma","MOB","36925","Meditelecom","8","-","-"
"281473977930367","281473977930367","RES","MA","Morocco","Rabat-Sale-Kenitra","Sale","Meditel","meditel.ma","MOB","36925","Meditelecom","17","-","-"
"281473977940845","281473977940845","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tetouan","Meditel","meditel.ma","MOB","36925","Meditelecom","11","-","Webshare"
"281473977966476","281473977966476","RES","MA","Morocco","Rabat-Sale-Kenitra","Rabat","Meditel","meditel.ma","MOB","36925","Meditelecom","26","-","Webshare"
"281473977990894","281473977990894","RES","MA","Morocco","Marrakech-Safi","Safi","Meditel","meditel.ma","MOB","36925","Meditelecom","5","-","-"
"281473978013582","281473978013582","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Agadir","Meditel","meditel.ma","MOB","36925","Meditelecom","13","-","Webshare"
"281473978046817","281473978046817","RES","MA","Morocco","Marrakech-Safi","Marrakesh","Meditel","meditel.ma","MOB","36925","Meditelecom","12","-","-"
"281473978159605","281473978159605","RES","MA","Morocco","Marrakech-Safi","Smimou","Meditel","meditel.ma","MOB","36925","Meditelecom","13","-","-"
"281473978210416","281473978210416","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tangier","Meditel","meditel.ma","MOB","36925","Meditelecom","29","-","-"
"281473978261636","281473978261636","RES","MA","Morocco","Guelmim-Oued Noun (EH-partial)","Tan-Tan","Meditel","meditel.ma","MOB","36925","Meditelecom","24","-","-"
"281473978342034","281473978342034","RES","MA","Morocco","Fes- Meknes","Meknes","Meditel","meditel.ma","MOB","36925","Meditelecom","7","-","-"
"281473978400921","281473978400921","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","28","-","-"
"281473978411145","281473978411145","RES","MA","Morocco","Casablanca-Settat","Tit Mellil","Meditel","meditel.ma","MOB","36925","Meditelecom","29","-","-"
"281473978421322","281473978421322","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","21","-","-"
"281473978431254","281473978431254","RES","MA","Morocco","Casablanca-Settat","Casablanca","Meditel","meditel.ma","MOB","36925","Meditelecom","17","-","-"
"281473978504895","281473978504895","RES","EG","Egypt","Al Jizah","Madinat Sittah Uktubar","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","14","-","-"
"281473978616928","281473978616928","RES","EG","Egypt","Al Qahirah","Cairo","Vodafone Egypt","vodafone.com.eg","ISP/MOB","24835","Vodafone Data - Egypt","28","-","-"
"281473978681618","281473978681618","RES","EG","Egypt","Dumyat","Damietta","Vodafone Egypt","vodafone.com.eg","ISP/MOB","24835","Vodafone Data - Egypt","11","-","-"
"281473978754550","281473978754550","RES","EG","Egypt","Suhaj","Al Balyana","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","20","-","-"
"281473979003450","281473979003450","RES","EG","Egypt","Al Qahirah","Cairo","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","20","-","-"
"281473979124080","281473979124080","RES","EG","Egypt","Al Jizah","Giza","Vodafone Egypt","vodafone.com.eg","ISP/MOB","24835","Vodafone Data - Egypt","21","-","-"
"281473979180513","281473979180513","RES","EG","Egypt","Al Jizah","Giza","Vodafone Egypt","vodafone.com.eg","ISP/MOB","24835","Vodafone Data - Egypt","14","-","-"
"281473979791631","281473979791631","RES","EG","Egypt","Al Fayyum","Tamiyah","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","29","-","-"
"281473980075317","281473980075317","RES","EG","Egypt","As Suways","Ain Sukhna","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","21","-","-"
"281473980288159","281473980288159","RES","EG","Egypt","Al Buhayrah","Kafr ad Dawwar","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","23","-","-"
"281473980385468","281473980385468","RES","EG","Egypt","Al Qalyubiyah","Al Khankah","Vodafone Egypt","vodafone.com.eg","ISP/MOB","36935","Vodafone Egypt Telecommunication S.A.E","13","-","-"
"281473981142366","281473981142366","RES","TG","Togo","Maritime","Lome","TOGO Telecom","togotelecom.tg","ISP/MOB","24691","TogoTelecom Togo","2","-","-"
"281473981232291","281473981232291","RES","TG","Togo","Kara","Kara","TOGO Telecom","togotelecom.tg","ISP/MOB","24691","TogoTelecom Togo","10","-","-"
"281473981285747","281473981285747","RES","TG","Togo","Plateaux","Atakpame","TOGO Telecom","togotelecom.tg","ISP/MOB","24691","TogoTelecom Togo","15","-","-"
"281473981305553","281473981305553","RES","TG","Togo","Maritime","Lome","TOGO Telecom","togotelecom.tg","ISP/MOB","24691","TogoTelecom Togo","9","-","Webshare"
"281473981621064","281473981621064","RES","TN","Tunisia","La Manouba","Manouba","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","16","-","-"
"281473981639882","281473981639882","RES","TN","Tunisia","Tunis","Tunis","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","2","-","-"
"281473981657809","281473981657809","RES","TN","Tunisia","L'Ariana","Ariana","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","25","-","-"
"281473981676392","281473981676392","RES","TN","Tunisia","Ben Arous","Ben Arous","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","5","-","-"
"281473981710808","281473981710808","RES","TN","Tunisia","Sidi Bouzid","Jilma","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","17","-","-"
"281473981731624","281473981731624","RES","TN","Tunisia","Sousse","Sousse","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","9","-","-"
"281473981749683","281473981749683","RES","TN","Tunisia","L'Ariana","Ariana","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","15","-","Webshare"
"281473981778528","281473981778528","RES","TN","Tunisia","Tunis","Tunis","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","16","-","-"
"281473981795700","281473981795700","RES","TN","Tunisia","L'Ariana","Ariana","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","17","-","-"
"281473981818993","281473981818993","RES","TN","Tunisia","Monastir","Monastir","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","9","-","-"
"281473981836206","281473981836206","RES","TN","Tunisia","Sfax","Sfax","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","10","-","Webshare"
"281473981853291","281473981853291","RES","TN","Tunisia","Gafsa","Gafsa","Ooredoo Tunisie SA","ooredoo.tn","ISP/MOB","37693","Tunisiana","15","-","Webshare"
"281473982347397","281473982347397","RES","TN","Tunisia","Tozeur","Tozeur","Tunisia Telecom","tunisietelecom.tn","MOB","327934","Societe Nationale Des Telecommunications (Tunisie Telecom)","19","-","-"
"281473982366842","281473982366842","RES","TN","Tunisia","Sfax","Sfax","Tunisia Telecom","tunisietelecom.tn","MOB","327934","Societe Nationale Des Telecommunications (Tunisie Telecom)","23","-","-"
"281473982369030","281473982369030","RES","TN","Tunisia","Nabeul","Hammamet","Tunisia Telecom","tunisietelecom.tn","MOB","327934","Societe Nationale Des Telecommunications (Tunisie Telecom)","21","-","Webshare"
"281473982371142","281473982371142","RES","TN","Tunisia","La Manouba","Manouba","Tunisia Telecom","tunisietelecom.tn","MOB","327934","Societe Nationale Des Telecommunications (Tunisie Telecom)","27","-","-"
"281473982406951","281473982406951","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","20","-","-"
"281473982408103","281473982408103","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","27","-","-"
"281473982439467","281473982439467","RES","ET","Ethiopia","Oromia","Sebeta","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","23","-","Webshare"
"281473982444166","281473982444166","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","8","-","Webshare"
"281473982455910","281473982455910","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","24","-","-"
"281473982456976","281473982456976","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","7","-","-"
"281473982461317","281473982461317","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","22","-","-"
"281473982468223","281473982468223","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","17","-","Webshare"
"281473982470303","281473982470303","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","26","-","-"
"281473982472068","281473982472068","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","25","-","-"
"281473982484718","281473982484718","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","18","-","-"
"281473982495170","281473982495170","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","5","-","Webshare"
"281473982502932","281473982502932","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","11","-","-"
"281473982511401","281473982511401","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","27","-","Webshare"
"281473982521979","281473982521979","RES","ET","Ethiopia","Oromia","Nazret","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","28","-","-"
"281473982542497","281473982542497","RES","ET","Ethiopia","Tigrai","Mek'ele","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","3","-","-"
"281473982545459","281473982545459","RES","ET","Ethiopia","Dire Dawa","Dire Dawa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","17","-","-"
"281473982558302","281473982558302","RES","ET","Ethiopia","Amara","Bahir Dar","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","22","-","-"
"281473982582886","281473982582886","RES","ET","Ethiopia","Oromia","Waliso","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","17","-","-"
"281473982607951","281473982607951","RES","ET","Ethiopia","Dire Dawa","Dire Dawa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","19","-","-"
"281473982610765","281473982610765","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","17","-","-"
"281473982623942","281473982623942","RES","ET","Ethiopia","Southern Nations, Nationalities and Peoples","Mizan Teferi","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","21","-","Webshare"
"281473982641439","281473982641439","RES","ET","Ethiopia","Addis Ababa","Addis Ababa","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","25","-","-"
"281473982656842","281473982656842","RES","ET","Ethiopia","Southern Nations, Nationalities and Peoples","Hosa'ina","Ethio Telecom","ethiotelecom.et","ISP/MOB","24757","Ethiopian Telecommunication Corporation","17","-","-"
"281473982966084","281473982966118","VPN","ES","Spain","Valenciana, Comunidad","Valencia","Fiber Grid Inc","fibergrid.eu","DCH","58065","Orion Network Limited","1","-","WebScrapingAPI"
"281473983209370","281473983209370","RES","ML","Mali","Koulikoro","Kangaba","Orange Mali SA","orangemali.com","ISP/MOB","30985","IKATEL SA. Service Provider in Mali","4","-","-"
"281473983267812","281473983267812","RES","CI","Cote D'ivoire","Abidjan","Abidjan","Orange Cote d'Ivoire","orange.ci","ISP/MOB","29571","Orange Cate d'Ivoire","6","-","-"
"281473983403378","281473983403378","RES","TN","Tunisia","Monastir","Monastir","ATI - Agence Tunisienne Internet","ati.tn","ISP/MOB","2609","Tunisia BackBone AS","15","-","-"
"281473983589287","281473983589287","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tangier","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","25","-","-"
"281473983596279","281473983596279","RES","MA","Morocco","Rabat-Sale-Kenitra","Kenitra","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","13","-","Webshare"
"281473983602260","281473983602260","RES","MA","Morocco","Tanger-Tetouan-Al Hoceima","Tangier","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","12","-","-"
"281473983607854","281473983607854","RES","MA","Morocco","Laayoune-Sakia El Hamra (EH-partial)","Khaoui Naam","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","14","-","-"
"281473983623832","281473983623832","RES","MA","Morocco","Casablanca-Settat","Casablanca","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","17","-","-"
"281473983680631","281473983680631","RES","KE","Kenya","Nairobi City","Nairobi","Wananchi Group Kenya","wananchi.com","ISP","15399","Wananchi Group","8","-","-"
"281473983699654","281473983699654","RES","SN","Senegal","Louga","Ndibene Dahra","Sonatel Societe Nationale des Telecommunications du Senegal","sonatel.sn","ISP/MOB","8346","Autonomous System","27","-","-"
"281473983703863","281473983703863","RES","SN","Senegal","Ziguinchor","Oussouye","Pool ADSL RC MBAO2","sonatel.sn","ISP","8346","Autonomous System","17","-","-"
"281473983719458","281473983719458","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983722299","281473983722299","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983840755","281473983840756","DCH","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","1","-","-"
"281473983844084","281473983844084","PUB","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983847508","281473983847508","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983851025","281473983851025","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983854212","281473983854212","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983857658","281473983857659","DCH","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","1","-","-"
"281473983860397","281473983860397","PUB","ZA","South Africa","Kwazulu-Natal","Durban","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983862769","281473983862770","PUB","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983867737","281473983867738","PUB","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983878977","281473983878977","DCH","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","1","-","-"
"281473983887524","281473983887524","PUB","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983890605","281473983890610","DCH","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","1","-","-"
"281473983894253","281473983894254","PUB","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983897849","281473983897849","PUB","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","30","-","-"
"281473983900746","281473983900746","DCH","ZA","South Africa","Western Cape","Cape Town","Dimension Data","dimensiondata.com","DCH","20011","NTT DATA Inc Infrastructure Solutions Broadband MEA","1","-","-"
"281473984207488","281473984209821","DCH","ZA","South Africa","Gauteng","Johannesburg","Dimension Data","dimensiondata.com","DCH","3741","NTT DATA Inc Infrastructure Solutions Core MEA","1","-","-"
"281473984303791","281473984303791","RES","MA","Morocco","Rabat-Sale-Kenitra","Rabat","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","14","-","-"
"281473984313933","281473984313933","RES","MA","Morocco","Beni-Mellal-Khenifra","Khenifra","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","6","-","-"
"281473984320781","281473984320781","RES","MA","Morocco","Beni-Mellal-Khenifra","Timoulilt","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","15","-","-"
"281473984325944","281473984325944","RES","MA","Morocco","Rabat-Sale-Kenitra","Rabat","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","15","-","-"
"281473984332053","281473984332053","RES","MA","Morocco","Casablanca-Settat","Benslimane","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","21","-","-"
"281473984338906","281473984338906","RES","MA","Morocco","Casablanca-Settat","Casablanca","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","18","-","Webshare"
"281473984344230","281473984344230","RES","MA","Morocco","Casablanca-Settat","Bouskoura","Maroc Telecom","iam.ma","ISP/MOB","36903","ASN du reseaux MPLs de Maroc Telecom","26","-","Webshare"
"281473984541011","281473984541011","RES","ZA","South Africa","North-West","Brits","WIRUlink Pty Ltd","wiru.co.za","ISP","37564","WIRUlink","25","-","-"
