"281474249137834","281474249137834","DCH","DE","Germany","Nordrhein-Westfalen","Dusseldorf","Lumen Technologies UK Limited"
"281474249848796","281474249848799","DCH","DE","Germany","Hessen","Frankfurt am Main","Masergy Communications Inc"
"281474250815992","281474250815999","DCH","RE","Reunion","Reunion","La Possession","Lumen Technologies UK Limited"
"281474250898104","281474250898111","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Claranet Limited"
"281474251101384","281474251101385","DCH","DE","Germany","Hessen","Frankfurt am Main","RCS Technologies FZE LLC"
"281474251835808","281474251835823","DCH","CH","Switzerland","Zurich","Zurich","Colt Technology Services Group Limited"
"281474252382470","281474252382471","DCH","DE","Germany","Baden-Wurttemberg","Donautal","q.beyond AG"
"281474252398628","281474252398629","DCH","DE","Germany","Baden-Wurttemberg","Ulm","q.beyond AG"
"281474253003792","281474253003807","DCH","SE","Sweden","Kalmar lan","Tingstad","GTT Communications Inc."
"281474253012960","281474253012967","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","GTT Communications Inc."
"281474253025704","281474253025707","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Rijswijk","GTT Communications Inc."
"281474253069972","281474253069975","DCH","FR","France","Auvergne-Rhone-Alpes","Saint-Etienne","GTT Communications Inc."
"281474253080321","281474253080321","DCH","DE","Germany","Hessen","Frankfurt am Main","GTT Communications Inc."
"281474253093638","281474253093652","DCH","DE","Germany","Rheinland-Pfalz","Isenburg","GTT Communications Inc."
"281474253105108","281474253105111","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Grimsby","GTT Communications Inc."
"281474253115720","281474253115727","DCH","PL","Poland","Dolnoslaskie","Wroclaw","GTT Communications Inc."
"281474253125580","281474253125583","DCH","IL","Israel","Tel Aviv","Herzliya","GTT Communications Inc."
"281474253398201","281474253398202","DCH","ES","Spain","Madrid, Comunidad de","Madrid","IONOS SE"
"281474253832192","281474253832295","DCH","BG","Bulgaria","Gabrovo","Sevlievo","Optisprint OOD"
"281474254345648","281474254345695","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","WN Corporate Services Trading Limited"
"281474255734178","281474255734178","PUB","PS","Palestine, State of","Nablus","Nablus","Palestine Telecommunications Company"
"281474256440936","281474256440943","DCH","PL","Poland","Slaskie","Czechowice-Dziedzice","EKS Slaska Sp. z o.o."
"281474256573752","281474256573807","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Lumen Technologies UK Limited"
"281474256681058","281474256681058","PUB","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Global Network Management Inc"
"281474257117252","281474257117259","DCH","ES","Spain","Catalunya","Barcelona","Colt Technology Services Group Limited"
"281474257846328","281474257846331","DCH","DE","Germany","Baden-Wurttemberg","Donaueschingen","GTT Communications Inc."
"281474257866416","281474257866423","DCH","LU","Luxembourg","Luxembourg","Bertrange","GTT Communications Inc."
"281474257998952","281474257998959","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Birmingham","Colt Telecom"
"281474259002915","281474259002915","PUB","FR","France","Occitanie","Blagnac","VitalAire"
"281474259296480","281474259296487","DCH","DE","Germany","Bayern","Munich","Colt Technology Services Group Limited"
"281474259322368","281474259322383","DCH","DE","Germany","Berlin","Berlin","Colt Technology Services Group Limited"
"281474259351378","281474259351379","DCH","DE","Germany","Berlin","Berlin","Colt Technology Services Group Limited"
"281474260187368","281474260187371","DCH","TR","Turkiye","Istanbul","Istanbul","Isnet Net"
"281474260926528","281474260926543","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","IDC Colt Telecom London 3"
"281474260973376","281474260973391","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Colt Technology Services Group Limited"
"281474261549840","281474261549847","DCH","DE","Germany","Bayern","Nuremberg","Social Fashion Company GmbH ARMEDANGELS"
"281474262368862","281474262368862","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Ivan Bulavkin"
"281474262404666","281474262404666","PUB","RU","Russian Federation","Moskovskaya oblast'","Ivanteyevka","Ivstar Ltd"
"281474262585772","281474262585773","PUB","UA","Ukraine","Kyiv","Kyiv","Bilink LLC"
"281474263823848","281474263823863","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","NTT United Kingdom Ltd"
"281474263998004","281474263998463","DCH","NL","Netherlands (Kingdom of the)","Utrecht","Nieuwegein","CJ2 Hosting B.V."
"281474264158452","281474264158452","DCH","RU","Russian Federation","Belgorodskaya oblast'","Staryy Oskol","LLC Nauka-Svyaz"
"281474264441156","281474264441159","DCH","FI","Finland","Pohjois-Pohjanmaa","Oulu","Saimaan Autokatsastus Oy"
"281474264481447","281474264481452","DCH","ES","Spain","Madrid, Comunidad de","Madrid","Telefonica Global Solutions SL"
"281474264773888","281474264774143","DCH","IT","Italy","Sicilia","Palermo","Telecom Italia Sparkle S.p.A."
"281474265256698","281474265256699","DCH","FR","France","Ile-de-France","Paris","Zayo Infrastructure France SA"
"281474265472544","281474265472559","DCH","DE","Germany","Bayern","Langwasser","Teamware GmbH"
"281474265607634","281474265607634","PUB","HU","Hungary","Csongrad-Csanad","Szeged","Nexum Hungary Internet Service Provider Ltd."
"281474265864961","281474265864961","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Zayo Group UK Limited"
"281474266163193","281474266163199","DCH","US","United States of America","Virginia","Virginia Beach","InMotion Hosting Inc."
"281474266168169","281474266168169","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","InMotion Hosting Inc."
"281474266551134","281474266551249","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Gloucester","Fasthosts Internet Limited"
"281474266744536","281474266744536","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Lumen Technologies UK Limited"
"281474267208702","281474267208702","PUB","HU","Hungary","Bacs-Kiskun","Kecskemet","IsaNet Kft."
"281474267301456","281474267301463","DCH","DE","Germany","Baden-Wurttemberg","Ludwigshafen","Pfalzkom GmbH"
"281474267631601","281474267631615","VPN","US","United States of America","Massachusetts","Boston","Steel-Axis LLC"
"281474268251336","281474268251379","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Purmerend","VANCIS IP B.V."
"281474268416975","281474268418540","DCH","DE","Germany","Rheinland-Pfalz","Isenburg","GTT Communications Inc."
"281474268430127","281474268430128","DCH","DE","Germany","Rheinland-Pfalz","Isenburg","GTT Communications Inc."
"281474268961032","281474268961039","DCH","AT","Austria","Wien","Vienna","Linetec Linux Network Technologies GmbH"
"281474269054310","281474269054324","DCH","TW","Taiwan (Province of China)","Taipei","Taipei","ByteVirt LLC"
"281474269421648","281474269421655","DCH","IT","Italy","Piemonte","Torino","Colt Technology Services Group Limited"
"281474269467264","281474269467271","DCH","PL","Poland","Dolnoslaskie","Polkowice","Baszta"
"281474269697718","281474269697718","PUB","RU","Russian Federation","Moskva","Moscow","LLC VK"
"281474269903369","281474269903370","DCH","RU","Russian Federation","Stavropol'skiy kray","Stavropol'","OOOSET Network"
"281474270315698","281474270315699","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Maidenhead","Team Blue Carrier Limited"
"281474270512733","281474270512855","DCH","UA","Ukraine","Kyiv","Kyiv","Internet Tekhnologii LLC"
"281474270557440","281474270557695","DCH","UZ","Uzbekistan","Toshkent","Tashkent","JSC Selectel"
"281474271011355","281474271011356","DCH","DE","Germany","Bayern","Gunzenhausen","Hetzner Online GmbH"
"281474271061224","281474271061983","DCH","DE","Germany","Nordrhein-Westfalen","Wuppertal","Tal.de GmbH"
"281474271167529","281474271167529","DCH","NO","Norway","Oslo","Oslo","Lumen Technologies UK Limited"
"281474271272128","281474271272133","DCH","IT","Italy","Toscana","Poggibonsi","Terrecablate Reti e Servizi S.R.L."
"281474271475818","281474271475819","DCH","LU","Luxembourg","Luxembourg","Luxembourg","Colt Technology Services Group Limited"
"281474271563384","281474271563384","DCH","DE","Germany","Hessen","Frankfurt am Main","Arelion Sweden AB"
"281474271568476","281474271568477","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Arelion Sweden AB"
"281474271715328","281474271715344","DCH","PH","Philippines","National Capital Region","Manila","Huawei International Pte. Ltd."
"281474271865139","281474271865140","VPN","LT","Lithuania","Vilniaus apskritis","Vilnius","Informacines Sistemos IR Technologijos UAB"
"281474271988640","281474271988671","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GTT Communications Inc."
"281474271996217","281474271996218","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GTT Communications Inc."
"281474306262784","281474306263039","DCH","US","United States of America","Minnesota","Minneapolis","Code 42 Software"
"281474306756912","281474306756927","DCH","US","United States of America","Minnesota","Minneapolis","McNallan Office Systems"
"281474307011176","281474307011183","DCH","US","United States of America","Illinois","Warrenville","A Show On the Road Productions Inc."
"281474307254272","281474307255295","DCH","US","United States of America","California","Los Angeles","J2 Global Ventures LLC"
"281474308000359","281474308000359","DCH","US","United States of America","California","San Jose","GTT Americas LLC"
"281474308183040","281474308183295","DCH","US","United States of America","California","San Jose","A-Link Network Services Inc."
"281474308364800","281474308364823","DCH","US","United States of America","Connecticut","Stamford","Cloudpath"
"281474309009909","281474309009909","DCH","US","United States of America","Iowa","West Des Moines","Aureon Network Services Inc"
"281474309249138","281474309249144","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications Inc."
"281474309474816","281474309474848","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Google LLC"
"281474309479936","281474309479967","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Google LLC"
"281474309919897","281474309919902","DCH","US","United States of America","California","El Segundo","20 Point Networks LLC"
"281474309955817","281474309955818","DCH","US","United States of America","Florida","Miami","Frog and the Peacock LLC"
"281474309967057","281474309967058","DCH","US","United States of America","Illinois","Chicago","Peninsula Fiber Network"
"281474309970265","281474309970265","DCH","CH","Switzerland","Zurich","Zurich","Hurricane Electric LLC"
"281474310447799","281474310447807","VPN","CA","Canada","Ontario","Toronto","Bandito Networks Inc"
"281474310542624","281474310543407","DCH","US","United States of America","Nevada","Las Vegas","CARInet Inc."
"281474311128072","281474311128087","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc."
"281474311183416","281474311183423","DCH","US","United States of America","Tennessee","Memphis","Delbrocco and Associates"
"281474311251280","281474311251287","DCH","US","United States of America","Florida","Saint Petersburg","ATS Health Services"
"281474312086528","281474312087055","DCH","US","United States of America","Arkansas","Fayetteville","IFWORLD Inc."
"281474312801616","281474312801695","DCH","US","United States of America","New Jersey","Jersey City","Datapipe Inc."
"281474313213952","281474313214463","DCH","US","United States of America","Massachusetts","Boston","GoTo Group Inc."
"281474313660397","281474313660397","PUB","US","United States of America","Nevada","Las Vegas","Internet Utilities NA LLC"
"281474314038435","281474314038435","PUB","US","United States of America","Washington","Kalama","Scatter Creek Infonet Inc."
"281474314399524","281474314399551","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"281474314802672","281474314802687","DCH","US","United States of America","Virginia","McLean","The Prince Group"
"281474315001336","281474315001343","DCH","US","United States of America","Illinois","Chicago","Missionary Sisters"
"281474315246879","281474315247615","DCH","US","United States of America","Pennsylvania","Pittsburgh","Pair Networks"
"281474315813381","281474315813383","DCH","US","United States of America","New Jersey","Piscataway","Netcraze"
"281474316100984","281474316100991","DCH","US","United States of America","Illinois","Calumet Park","River Oaks Lincoln Mercury"
"281474316695040","281474316695295","DCH","US","United States of America","Utah","Lehi","Digicert Inc."
"281474316978791","281474316978792","PUB","FR","France","Ile-de-France","Paris","FASTPLANET LTD"
"281474316981469","281474316981469","DCH","TR","Turkiye","Istanbul","Istanbul","FASTPLANET LTD"
"281474316987350","281474316987350","PUB","DE","Germany","Hessen","Frankfurt am Main","FASTPLANET LTD"
"281474317256372","281474317256372","VPN","CA","Canada","Quebec","Montreal","Internet Utilities NA LLC"
"281474317572240","281474317572255","DCH","US","United States of America","Missouri","Saint Louis","PacketDrivers IT Outsourcing"
"281474317906340","281474317906340","DCH","US","United States of America","New York","New York City","did-it.com Inc."
"281474318361531","281474318361585","DCH","US","United States of America","Oregon","Portland","Cato Networks Inc."
"281474318751600","281474318751607","DCH","US","United States of America","Pennsylvania","Philadelphia","Fusion - Dip"
"281474318768516","281474318768516","DCH","US","United States of America","Texas","Carrollton","Zayo Customer"
"281474318781523","281474318781524","DCH","US","United States of America","New York","East Elmhurst","Zayo Bandwidth LLC"
"281474318785699","281474318785700","DCH","US","United States of America","Colorado","Gunbarrel","Zayo Bandwidth LLC"
"281474318790589","281474318790589","DCH","US","United States of America","New York","New York City","Zayo Bandwidth LLC"
"281474318814361","281474318814365","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","BisectHosting"
"281474319184520","281474319184527","DCH","US","United States of America","New York","Elmsford","Thinking Phone Networks Inc."
"281474319755998","281474319756060","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"281474319776330","281474319776332","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc."
"281474319963900","281474319963903","DCH","CA","Canada","Alberta","Calgary","Telus Communications Inc."
"281474319998808","281474319998896","DCH","US","United States of America","New Jersey","Englewood Cliffs","Host Department NJ LLC"
"281474320209600","281474320209663","DCH","US","United States of America","New Jersey","Dayton","Folica Inc"
"281474320537674","281474320537674","PUB","US","United States of America","Florida","Destin","FDCservers.net LLC"
"281474321183784","281474321183791","DCH","US","United States of America","California","Sunnyvale","Jacob Lloyd"
"281474321421568","281474321421823","DCH","CL","Chile","Region Metropolitana de Santiago","Santiago","IFX Networks Colombia"
"281474321749205","281474321749205","PUB","US","United States of America","Texas","Dallas","IPXO LLC"
"281474321840899","281474321842175","DCH","ES","Spain","Madrid, Comunidad de","Madrid","Edgio Inc."
"281474322198052","281474322198053","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","THC Servers Global LLC"
"281474322254752","281474322254759","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc."
"281474322979664","281474322979667","DCH","CH","Switzerland","Luzern","Schenkon","GTT Communications Inc."
"281474323201727","281474323201727","DCH","SK","Slovakia","Bratislavsky kraj","Bratislava","ZSR - ZT Bratislava"
"281474323368408","281474323368408","DCH","RU","Russian Federation","Udmurtskaya Respublika","Izhevsk","OOO Ni"
"281474323625364","281474323625367","DCH","DE","Germany","Sachsen","Dresden","DSI GmbH Daten Service Informationssysteme"
"281474323908187","281474323908188","PUB","NL","Netherlands (Kingdom of the)","Zuid-Holland","Maasdijk","WorldStream B.V."
"281474324059655","281474324059655","DCH","RU","Russian Federation","Novgorodskaya oblast'","Velikiy Novgorod","Crelcom LLC"
"281474324296558","281474324296559","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","CITIC Telecom CPC Netherlands B.V."
"281474326213868","281474326213871","DCH","IT","Italy","Lombardia","Limbiate","Mister Web SRL"
"281474326455296","281474326455551","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Backbone Connect Limited"
"281474326851280","281474326851280","VPN","NL","Netherlands (Kingdom of the)","Flevoland","Almere Stad","Enreach Netherlands B.V."
"281474326952272","281474326952272","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","SIA Bite Latvija"
"281474327030840","281474327030847","DCH","DE","Germany","Nordrhein-Westfalen","Benteler","Benteler Rothrist GmbH"
"281474327213408","281474327213423","DCH","RU","Russian Federation","Moskovskaya oblast'","Odintsovo","LLC Nauka-Svyaz"
"281474327459399","281474327459400","DCH","RU","Russian Federation","Kareliya, Respublika","Petrozavodsk","Limited Company Svyazservice"
"281474327632096","281474327632096","DCH","DE","Germany","Hessen","Frankfurt am Main","Spring Trading Germany GmbH"
"281474329621092","281474329621095","DCH","DE","Germany","Hessen","Frankfurt am Main","Colt Technology Services Group Limited"
"281474329654032","281474329654047","DCH","DE","Germany","Berlin","Berlin","COLT Technologies"
"281474329684656","281474329684659","DCH","DE","Germany","Hamburg","Hamburg","Colt Technology Services Group Limited"
"281474329710136","281474329710143","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","COLT"
"281474329735168","281474329735183","DCH","CH","Switzerland","Zurich","Zurich","Colt Telecom"
"281474329837152","281474329837335","DCH","RU","Russian Federation","Samarskaya oblast'","Tolyatti","Infoline Ltd."
"281474329963175","281474329963175","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut"
"281474330017460","281474330017460","PUB","RU","Russian Federation","Tyumenskaya oblast'","Tyumen'","Russian Company LLC"
"281474331453440","281474331453464","DCH","US","United States of America","Virginia","Ashburn","Venus Business Communications Limited"
"281474331496805","281474331496905","DCH","PL","Poland","Mazowieckie","Warsaw","M247 Europe SRL"
"281474331877605","281474331877605","PUB","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk","Nemerov Evgeniy Vladimirovish Pe"
"281474331967848","281474331967871","DCH","ES","Spain","-","-","ANEXIA Internetdienstleistungs GmbH"
"281474331979519","281474331979523","DCH","RU","Russian Federation","Moskva","Moscow","JSC Ratmir-ADS"
"281474332076619","281474332076619","PUB","UA","Ukraine","Kyiv","Kyiv","LLC TC Interzvyazok"
"281474332500154","281474332500154","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Gloucester","IONOS SE"
"281474332763992","281474332763999","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Alton","Claranet Limited"
"281474332923392","281474332923491","DCH","US","United States of America","-","-","IONOS SE"
"281474333108528","281474333108543","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Coventry","Lumen Technologies UK Limited"
"281474333433625","281474333433626","DCH","NO","Norway","Trondelag","Steinkjer","NTE Telekom AS"
"281474333858000","281474333858015","DCH","FR","France","Ile-de-France","Les Clayes-sous-Bois","Agarik SAS"
"281474334002359","281474334002362","VPN","US","United States of America","New York","Glen Cove","Bunny Communications LLC"
"281474334336662","281474334336662","PUB","FR","France","Hauts-de-France","Roubaix","OVH SAS"
"281474335072288","281474335072288","DCH","CH","Switzerland","Valais","Sion","Radio Suisse Romande"
"281474335078455","281474335078455","DCH","CH","Switzerland","Zurich","Bonstetten","Generic Computer AG"
"281474335168928","281474335168967","DCH","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Saint Asaph","EasySpace Limited"
"281474335317002","281474335317244","DCH","ES","Spain","Catalunya","Garcia","Networksland SL"
"281474335783392","281474335783407","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Brentwood","GTT - EMEA Ltd."
"281474335821720","281474335821727","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Newcastle upon Tyne","GTT - EMEA Ltd."
"281474335857216","281474335857231","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GTT - EMEA Ltd."
"281474335908704","281474335908727","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Southgate","GTT - EMEA Ltd."
"281474335929856","281474335929871","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GTT - EMEA Ltd."
"281474335970312","281474335970367","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GTT - EMEA Ltd."
"281474336014472","281474336014487","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GTT - EMEA Ltd."
"281474337003464","281474337003471","DCH","IT","Italy","Lazio","Rome","Intelcom"
"281474341116416","281474341116465","DCH","CN","China","Henan","Sanmenxia","China Unicom Henan Province Network"
"281474345541632","281474345542655","DCH","CN","China","Beijing","Beijing","China Network Information Center"
"281474353193728","281474353193983","DCH","HK","Hong Kong","Hong Kong","Hong Kong","HKNet Company Limited"
"281474362147038","281474362147038","PUB","JP","Japan","Tokyo","Tokyo","Sakura Internet Inc."
"281474366765056","281474366765119","DCH","JP","Japan","Tokyo","Tokyo","NEC Networks&System Integration Corporation"
"281474379318177","281474379318178","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","IIJ Europe Limited"
"281474382652836","281474382652839","DCH","JP","Japan","Kyoto","Otsuka","Otsuka Corporation"
"281474388638720","281474388639743","DCH","CN","China","Beijing","Beijing","ChinaNetCenter Ltd."
"281474397202592","281474397202595","DCH","JP","Japan","Kyoto","Otsuka","Otsuka Corporation"
"281474399376053","281474399376053","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam","KT Corporation"
"281474403886336","281474403886373","DCH","CN","China","Beijing","Beijing","China Unicom Beijing Province Network"
"281474406897105","281474406897105","VPN","JP","Japan","Aichi","Nisshin","KDDI Corporation"
"281474412468736","281474412468913","DCH","CN","China","Jiangsu","Nanjing","ChinaNet Jiangsu Province Network"
"281474414544720","281474414544727","DCH","PH","Philippines","National Capital Region","Makati","Vitro Inc."
"281474414554328","281474414554335","DCH","PH","Philippines","National Capital Region","Makati","Vitro Inc."
"281474414752538","281474414752767","DCH","CN","China","Beijing","Beijing","China Unicom Beijing Province Network"
"281474421265111","281474421265111","PUB","JP","Japan","Tokyo","Tokyo","GMO Internet Inc."
"281474424799391","281474424799421","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","LX"
"281474425027931","281474425027944","DCH","TR","Turkiye","Istanbul","Istanbul","Jiupeng Network Co.Ltd"
"281474436150272","281474436150527","DCH","CN","China","Hainan","Haikou","ChinaNet Hainan Province Network"
"281474439261748","281474439261748","PUB","CN","China","Anhui","Chizhou","ChinaNet Anhui Province Network"
"42540571193090384530741284792006868992","42540571193090459959477802190363426815","DCH","US","United States of America","California","Cupertino","NTT America Inc."
"42540578166330236677487521328120463360","42540578166331445603307135957295169535","DCH","US","United States of America","Illinois","Naperville","Hurricane Electric LLC"
"42540578175098575647152426732264357888","42540578175099784572972041361439064063","DCH","IQ","Iraq","Baghdad","Baghdad","Hurricane Electric LLC"
"42540578180744259224752744978142199808","42540578180745468150572359607316905983","DCH","US","United States of America","California","Fremont","Hurricane Electric LLC"
"42540578187665359542046497003335057408","42540578187668986319505340890859175935","DCH","US","United States of America","California","Fremont","Hurricane Electric LLC"
"42540578191168826567289692351633555456","42540578191170035493109306980808261631","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Hurricane Electric LLC"
"42540578195079701593743017731808034816","42540578195080910519562632360982740991","DCH","KZ","Kazakhstan","Astana","Astana","Hurricane Electric LLC"
"42540578197918259418198167034018136064","42540578197919468344017781663192842239","DCH","US","United States of America","Alaska","Anchorage","Hurricane Electric LLC"
"42540578200760444020112160223752355840","42540578200761652945931774852927062015","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Hurricane Electric LLC"
"42540578202687471776577879128234000384","42540578202688680702397493757408706559","DCH","CN","China","Shanghai","Shanghai","Hurricane Electric LLC"
"42540578205069055641218698602405167104","42540578205070264567038313231579873279","DCH","ID","Indonesia","Jakarta Raya","Jakarta","Hurricane Electric LLC"
"42540578207936627685344599004808216576","42540578207937836611164213633982922751","DCH","US","United States of America","Colorado","Denver","Hurricane Electric LLC"
"42540578219694640206916482358000484352","42540578219695849132736096987175190527","DCH","US","United States of America","Alaska","Anchorage","Hurricane Electric LLC"
"42540578221570893078958386837144469504","42540578221572102004778001466319175679","DCH","ES","Spain","Madrid, Comunidad de","Madrid","Hurricane Electric LLC"
"42540578224801142868968675991959371776","42540578224802351794788290621134077951","DCH","US","United States of America","Illinois","Chicago","Hurricane Electric LLC"
"42540578227759384349565673582465384448","42540578227760593275385288211640090623","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Hurricane Electric LLC"
"42540578233333741303808728707035561984","42540578233334950229628343336210268159","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Hurricane Electric LLC"
"42540578234860614613982005354689462272","42540578234861823539801619983864168447","DCH","US","United States of America","Alabama","Birmingham","Hurricane Electric LLC"
"42540578237592786966311067289525420032","42540578237593995892130681918700126207","DCH","NZ","New Zealand","Auckland","Auckland","Hurricane Electric LLC"
"42540578239506516538761025273085296640","42540578239507725464580639902260002815","DCH","MX","Mexico","Jalisco","Guadalajara","Hurricane Electric LLC"
"42540578242002948356265234518853550080","42540578242004157282084849148028256255","DCH","ID","Indonesia","Jakarta Raya","Jakarta","Hurricane Electric LLC"
"42540578243514105630783520987236270080","42540578243515314556603135616410976255","DCH","ID","Indonesia","Jakarta Raya","Jakarta","Hurricane Electric LLC"
"42540595915070689729178891667818676224","42540595915070690376336270935415927576","DCH","CA","Canada","Ontario","Toronto","Cogent Communications Inc."
"42540612391754007940145537169009672192","42540612391763679346702454202407321599","DCH","CH","Switzerland","Zurich","Zurich","Switch"
"42540619681504174093468804562349457528","42540619681505373593002197525943287807","VPN","CZ","Czechia","Praha, Hlavni mesto","Prague","AVAST Software s.r.o."
"42540619688632033911626135278503067699","42540619688632033911626135278503067808","VPN","SE","Sweden","Ostergotlands lan","Linkoping","Hern Labs AB"
"42540619692602123263245688950963044589","42540619692602123263245688950963044589","PUB","SE","Sweden","Ostergotlands lan","Linkoping","Hern Labs AB"
"42540640913873170262193236778036494336","42540640913874379188012851407211200511","DCH","CH","Switzerland","Vaud","Lausanne","Saitis Network N.Desir"
"42540670703667111328862630467260645376","42540670703668320254682245096435351551","DCH","FR","France","Ile-de-France","Paris","CTS Computers and Telecommunications Systems SAS"
"42540673274362278569236041030090883072","42540673274362288013969006769381310463","DCH","FR","France","Ile-de-France","Paris","Comilog"
"42540706831726142794875177931747885056","42540706831727351720694792560922591231","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Manchester","M247 Ltd"
"42540706831772082612238627880191982350","42540706831772082614699379029920247995","DCH","NO","Norway","Oslo","Oslo","M247 Ltd"
"42540769263496443370420138319236038656","42540769263497652296239752948410744831","DCH","MY","Malaysia","Selangor","Seri Kembangan","MYNIC Berhad"
"42540771130851621379960946737383735296","42540771130852830305780561366558441471","DCH","NP","Nepal","Bagmati","Kirtipur","Hash Cnet Private Limited"
"42540897613131807212582712048946774097","42540897613137850365941259298056175615","DCH","FI","Finland","Uusimaa","Helsinki","Domainkeskus OY"
"42540990785901851842420452842033643520","42540990785902683827471665290230628351","DCH","US","United States of America","Illinois","Naperville","Vector Internet Services Inc."
"42541141318948823044704883267550052354","42541141398175777352572625106591809537","DCH","SE","Sweden","Stockholms lan","Solna","Arelion Sweden AB"
"42541825556084471099684734673308614656","42541825556085680025504349302483320831","DCH","NL","Netherlands (Kingdom of the)","Limburg","Roermond","A3BC BV"
"42541825579320025352677907411161317376","42541825579321234278497522040336023551","DCH","NL","Netherlands (Kingdom of the)","Overijssel","Zwolle","B2B Den Haag RC0052"
"42541952309564193496536351479118692352","42541952309565402422355966108293398527","DCH","US","United States of America","Pennsylvania","Williamsport","Towardex Technologies International Inc."
"42541980894856983448366113241591447552","42541980894858192374185727870766153727","DCH","US","United States of America","Colorado","Greenwood Village","Oath Holdings Inc."
"42542065119325400865119943009325023232","42542065119325402636007374085441978367","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Legacy IPv4 - IPv6 Migration"
"42550887989820512562105133830997278720","42550887989821721487924748460171984895","DCH","DE","Germany","Hessen","Frankfurt am Main","Campus Interxion Frankfurt"
"42550890349334227440039937788728049664","42550890349335436365859552417902755839","DCH","DE","Germany","Bayern","Nuremberg","Datev Eg"
"42550893030694218644879393782610526208","42550893030695427570699008411785232383","DCH","DE","Germany","Schleswig-Holstein","Tangstedt","mdex AG"
"47854677234110558574719232701957668864","47854677234112976426358461960307081215","DCH","CN","China","Sichuan","Chengdu","Apple Computer Trading (Shanghai) Co. Ltd."
"47856325177547957034528027075544088576","47856325177549165960347641704718794751","DCH","DE","Germany","Hamburg","Hamburg","CloudFlare Inc."
"47856325232147882751603139121973821440","47856325232156345232340441526196764671","DCH","US","United States of America","California","San Francisco","CloudFlare Inc."
